dataset,dense_gpu_energy_joule,gpu_energy_joule,latency_ms,method,model,provenance,sample_id,seed,selected_budget,supported_correct,task_correct,unsafe_acceptance
pope_random,36.88550169348717,42.93867506384849,89.14923699921928,random,7b,development,pope_random_000595,2102,256,False,True,False
mmstar,36.516159389019016,41.927109073400494,87.69384199695196,random,7b,development,mmstar_000493,2102,dense,True,True,False
mmstar,38.608797813653936,31.74914785981178,143.59709700511303,fastv,13b,prospective,mmstar_000291,2102,432,False,False,False
pope_popular,46.28398584723472,40.193447595834726,142.46693800669163,fastv,13b,prospective,pope_popular_000324,2102,432,True,True,False
mmstar,50.86411960005759,46.164603531360626,144.09721200354397,fastv,13b,development,mmstar_001425,2102,432,False,False,False
mmstar,62.90632265090942,115.67337197422981,356.6466890042648,fastv,13b,development,mmstar_000021,2102,432,False,False,False
pope_adversarial,62.212847584486006,50.05492453098297,146.14548100507818,fastv,13b,prospective,pope_adversarial_002400,2102,432,True,True,False
pope_random,68.85469424724579,51.85624090313912,141.3592089957092,fastv,13b,prospective,pope_random_000846,2102,256,False,False,False
pope_adversarial,61.30559879541397,53.45706474304199,142.21332999295555,fastv,13b,development,pope_adversarial_000019,2102,432,False,True,False
pope_random,61.48943376660347,47.65275964736938,145.06815100321546,fastv,13b,prospective,pope_random_001134,2102,256,True,True,False
pope_random,64.07257461547852,48.34942040920257,156.62112600693945,fastv,13b,prospective,pope_random_002347,2102,256,False,True,False
visual_counterfact_size,77.48000656127928,52.326432324647904,187.06246200599708,fastv,13b,development,visual_counterfact_size_000381,2102,dense,True,True,False
visual_counterfact_color,60.8192956495285,40.78844895243644,153.85231300024316,fastv,13b,development,visual_counterfact_color_000344,2102,432,True,True,False
visual_counterfact_size,68.03453041434288,44.52073613405227,159.32112900190987,fastv,13b,development,visual_counterfact_size_000488,2102,dense,True,True,False
visual_counterfact_size,63.69114973306656,52.16073987722397,159.0477319987258,fastv,13b,prospective,visual_counterfact_size_000198,2102,dense,True,True,False
pope_adversarial,56.1158686876297,49.61691863298417,137.96329199976753,fastv,13b,development,pope_adversarial_000558,2102,432,True,True,False
visual_counterfact_color,62.78671434521675,58.15524977087975,151.77868500177283,fastv,13b,prospective,visual_counterfact_color_000363,2102,432,True,True,False
mmstar,56.57492500424385,58.05547478199006,143.80682399496436,fastv,13b,development,mmstar_000621,2102,432,False,True,False
pope_popular,57.346999663114545,58.41302928328514,139.31439899897669,fastv,13b,prospective,pope_popular_000876,2102,432,True,True,False
visual_counterfact_color,60.957193148136135,62.11034787178039,145.68149599654134,fastv,13b,development,visual_counterfact_color_000139,2102,432,True,True,False
visual_counterfact_size,76.28633003711701,70.00586985111237,162.06084200530313,fastv,13b,prospective,visual_counterfact_size_000448,2102,dense,True,True,False
pope_adversarial,66.11760096430778,60.46644887566566,139.11333099531475,fastv,13b,development,pope_adversarial_000748,2102,432,True,True,False
visual_counterfact_size,58.73386455893517,60.39451716065407,135.73018499300815,fastv,13b,development,visual_counterfact_size_000229,2102,dense,True,True,False
visual_counterfact_size,60.06058630466461,60.36771921992302,136.4778270071838,fastv,13b,development,visual_counterfact_size_000194,2102,dense,False,False,False
pope_adversarial,62.07019329547882,63.96136510491371,145.15087100153323,fastv,13b,development,pope_adversarial_000308,2102,432,True,True,False
mmstar,61.97599334597587,63.864463326931,144.64086599764414,fastv,13b,development,mmstar_001084,2102,432,False,False,False
visual_counterfact_color,91.43345061659814,114.48388221025468,273.3481410105014,fastv,13b,development,visual_counterfact_color_000492,2102,432,False,True,False
mmstar,42.66134871482849,54.586209664344786,140.21466000122018,fastv,13b,prospective,mmstar_000155,2102,432,False,False,False
mmstar,51.758101541996,71.81920665502547,183.19105100817978,fastv,13b,development,mmstar_000067,2102,432,False,False,False
mmstar,182.77401178002356,196.5414547264576,508.9073190029012,fastv,13b,prospective,mmstar_001025,2102,432,False,False,False
mmstar,72.93808466434479,92.26476418733597,228.18421199917793,fastv,13b,prospective,mmstar_000567,2102,432,False,False,False
visual_counterfact_size,67.55378376841546,98.81612985610963,238.79713600035757,fastv,13b,development,visual_counterfact_size_000492,2102,dense,True,True,False
mmstar,41.568929986953734,57.73257764935493,138.93830300366972,fastv,13b,development,mmstar_000368,2102,432,True,True,False
mmstar,41.17539999485015,59.788598606586454,145.76657500583678,fastv,13b,development,mmstar_000735,2102,432,True,True,False
pope_adversarial,49.40782066345215,57.73370588302612,141.9470130058471,fastv,13b,prospective,pope_adversarial_002623,2102,432,True,True,False
pope_popular,52.50733918309213,58.50822998046874,140.39892799337395,fastv,13b,prospective,pope_popular_002898,2102,432,False,False,False
visual_counterfact_color,80.9057194674015,73.71300681710242,173.30099998798687,fastv,13b,prospective,visual_counterfact_color_000233,2102,256,True,True,False
visual_counterfact_color,51.943103137016294,56.386762002706526,137.8986430063378,fastv,13b,development,visual_counterfact_color_000188,2102,432,True,True,False
visual_counterfact_color,54.09404532313348,61.78076260209084,152.54332699987572,fastv,13b,prospective,visual_counterfact_color_000182,2102,432,True,True,False
visual_counterfact_color,54.33386042237282,56.53269937992096,137.70892500178888,fastv,13b,prospective,visual_counterfact_color_000265,2102,432,True,True,False
pope_adversarial,55.611204345226284,59.9729070353508,138.98716299445368,fastv,13b,development,pope_adversarial_000634,2102,432,True,True,False
pope_adversarial,53.50384030103683,58.94159251809119,139.5306070044171,fastv,13b,prospective,pope_adversarial_001014,2102,432,True,True,False
pope_random,52.99924071550369,56.36059789538383,139.0004319982836,fastv,13b,development,pope_random_000001,2102,256,False,True,False
pope_random,48.65250252127647,135.90242163062095,369.42758099758066,fastv,13b,prospective,pope_random_002136,2102,256,True,True,False
mmstar,47.022615292072295,48.97061516046524,150.85667399398517,fastv,13b,development,mmstar_001093,2102,432,False,False,False
visual_counterfact_color,43.379645311832434,45.07091633677482,135.5873260035878,fastv,13b,development,visual_counterfact_color_000244,2102,432,False,True,False
visual_counterfact_size,53.10902442932129,55.823137164115906,160.04916200472508,fastv,13b,development,visual_counterfact_size_000283,2102,dense,True,True,False
visual_counterfact_size,62.68630606532096,64.42155789256095,183.58496700238902,fastv,13b,prospective,visual_counterfact_size_000310,2102,dense,False,False,False
mmstar,49.617174527645105,50.862281061410904,142.89481299056206,fastv,13b,prospective,mmstar_000384,2102,432,False,False,False
pope_popular,55.65593492746353,54.50500309944153,149.60663599777035,fastv,13b,development,pope_popular_000565,2102,432,False,True,False
mmstar,84.52637901902199,81.32199050903321,218.5069989936892,fastv,13b,prospective,mmstar_000091,2102,432,False,True,False
visual_counterfact_color,52.94850266456604,118.65331393957136,348.90914599236567,fastv,13b,development,visual_counterfact_color_000472,2102,432,True,True,False
visual_counterfact_color,50.66210844397545,43.64208120822906,137.33364900690503,fastv,13b,development,visual_counterfact_color_000347,2102,432,True,True,False
pope_random,47.695350561141964,43.783950562477116,137.03037200320978,fastv,13b,prospective,pope_random_002928,2102,256,True,True,False
visual_counterfact_color,55.177799315452575,43.48533017158509,135.93268299882766,fastv,13b,development,visual_counterfact_color_000340,2102,432,True,True,False
visual_counterfact_size,62.378551627397535,52.843725905418395,164.80335498636123,fastv,13b,development,visual_counterfact_size_000158,2102,dense,True,True,False
mmstar,50.68027219653129,118.71338481426238,359.3088220077334,fastv,13b,development,mmstar_001349,2102,dense,False,False,False
mmstar,85.37485381960869,96.74720379710197,277.9802250006469,fastv,13b,prospective,mmstar_001061,2102,256,False,False,False
pope_random,45.01042567491531,47.444081035852435,142.03103199542966,fastv,13b,prospective,pope_random_002214,2102,256,True,True,False
mmstar,45.14462769031524,48.85744060993194,149.85273400088772,fastv,13b,development,mmstar_000984,2102,dense,False,False,False
visual_counterfact_size,42.678202855587,48.79871745586395,137.2312400053488,fastv,13b,development,visual_counterfact_size_000470,2102,dense,True,True,False
mmstar,46.92168175339699,53.002048766613,141.20070000353735,fastv,13b,prospective,mmstar_000103,2102,432,False,True,False
visual_counterfact_color,57.17739706635475,59.410368996858594,150.56176600046456,fastv,13b,prospective,visual_counterfact_color_000200,2102,432,True,True,False
pope_popular,44.47044855117798,54.61567199707031,134.82178399863187,fastv,13b,development,pope_popular_000140,2102,432,False,False,False
visual_counterfact_size,47.91909657001496,54.14303770065307,132.02753200312145,fastv,13b,development,visual_counterfact_size_000216,2102,dense,True,True,False
pope_random,44.74737369537353,55.15651387929916,154.59650599223096,fastv,13b,development,pope_random_000632,2102,256,True,True,False
visual_counterfact_size,68.0859424853325,64.2641708445549,188.58057699981146,fastv,13b,development,visual_counterfact_size_000105,2102,dense,False,False,False
visual_counterfact_color,48.049460804462434,44.362404642105105,137.14002100459766,fastv,13b,development,visual_counterfact_color_000355,2102,256,True,True,False
mmstar,48.64432575702667,43.18621295928955,139.1464110056404,fastv,13b,prospective,mmstar_000934,2102,432,False,False,False
pope_adversarial,49.309295561313625,42.376510388851166,140.97622300323565,fastv,13b,development,pope_adversarial_000492,2102,432,True,True,False
visual_counterfact_color,40.124289381504056,45.74758624792099,142.93436300067697,fastv,13b,prospective,visual_counterfact_color_000081,2102,432,True,True,False
visual_counterfact_size,53.59224583983422,70.0521227836609,188.21747999754734,fastv,13b,prospective,visual_counterfact_size_000464,2102,dense,True,True,False
visual_counterfact_color,43.674171959161754,138.69321672558783,387.21480399544816,fastv,13b,prospective,visual_counterfact_color_000116,2102,256,True,True,False
pope_popular,31.5417885351181,49.77873899102211,144.5388569991337,fastv,13b,development,pope_popular_000006,2102,432,True,True,False
visual_counterfact_color,30.871688638925548,49.43172508716583,147.5369269901421,fastv,13b,development,visual_counterfact_color_000008,2102,256,True,True,False
mmstar,38.68391246080399,52.87030630826949,163.06251200148836,fastv,13b,development,mmstar_000532,2102,432,False,False,True
mmstar,158.38592182517053,167.89714983820915,500.80247000732925,fastv,13b,development,mmstar_001418,2102,432,False,False,False
pope_popular,68.291934415102,51.5843302321434,139.69730600365438,fastv,13b,prospective,pope_popular_001651,2102,432,False,True,False
visual_counterfact_color,53.25888970136643,55.19858971953393,149.58380701136775,fastv,13b,prospective,visual_counterfact_color_000278,2102,432,True,True,False
pope_random,49.90792085289955,50.241283497810365,138.85939298779704,fastv,13b,development,pope_random_000184,2102,256,True,True,False
mmstar,60.02987677574158,61.13295638561248,170.79222500615288,fastv,13b,development,mmstar_000018,2102,dense,True,True,False
pope_adversarial,53.58398144364357,51.85834143400192,142.3242989985738,fastv,13b,prospective,pope_adversarial_002875,2102,432,False,True,False
visual_counterfact_color,48.15708256483078,49.63855231761933,134.95530300133396,fastv,13b,prospective,visual_counterfact_color_000477,2102,432,True,True,False
mmstar,82.35637593269348,86.55049278259278,227.14186199300457,fastv,13b,development,mmstar_000678,2102,432,True,True,False
visual_counterfact_size,63.33755523204803,64.011851913929,161.38075898925308,fastv,13b,prospective,visual_counterfact_size_000490,2102,dense,True,True,False
mmstar,85.53322600960732,89.93327207207679,222.75832599552814,fastv,13b,development,mmstar_000256,2102,432,False,False,False
visual_counterfact_size,76.38046005249024,85.19062684059142,208.73675600159913,fastv,13b,development,visual_counterfact_size_000303,2102,dense,True,True,False
pope_adversarial,46.944657413959504,57.201062674522404,140.67396499740425,fastv,13b,prospective,pope_adversarial_000984,2102,432,True,True,False
visual_counterfact_size,48.52340486049653,54.07604376792908,134.70659499580506,fastv,13b,development,visual_counterfact_size_000048,2102,dense,True,True,False
pope_popular,45.822449469566344,55.03008175969124,139.08044098934624,fastv,13b,prospective,pope_popular_001195,2102,432,False,True,False
pope_popular,47.874606482982635,58.09186138629913,148.78058500471525,fastv,13b,development,pope_popular_000518,2102,432,True,True,False
pope_random,46.22687831282616,53.47253647327423,139.3734890007181,fastv,13b,development,pope_random_000699,2102,256,False,True,False
visual_counterfact_size,74.6100101840496,84.29168983697892,222.16152200417127,fastv,13b,prospective,visual_counterfact_size_000532,2102,dense,False,False,False
pope_adversarial,55.67838024139404,53.42213613986969,137.76042500103358,fastv,13b,prospective,pope_adversarial_002610,2102,432,False,False,False
visual_counterfact_color,57.13290073513985,56.553711973428726,142.01197199872695,fastv,13b,development,visual_counterfact_color_000404,2102,432,True,True,False
mmstar,60.417889409065246,54.68898631453514,135.27784901089035,fastv,13b,prospective,mmstar_001451,2102,432,False,True,False
visual_counterfact_color,72.2620372223854,65.6987954199314,163.11584200593643,fastv,13b,prospective,visual_counterfact_color_000330,2102,432,True,True,False
visual_counterfact_size,76.04725696444511,75.18407992243766,185.87433399807196,fastv,13b,prospective,visual_counterfact_size_000435,2102,dense,True,True,False
visual_counterfact_color,55.57808359861374,54.871387170553206,136.2986289896071,fastv,13b,prospective,visual_counterfact_color_000449,2102,432,True,True,False
pope_popular,56.15212318539619,55.646556998491285,139.85463300195988,fastv,13b,prospective,pope_popular_002460,2102,432,True,True,False
mmstar,238.73428774118423,231.4117595267296,590.7098330062581,fastv,13b,development,mmstar_000785,2102,432,False,False,False
mmstar,55.171804904937744,67.13257305383682,168.48628800653387,fastv,13b,prospective,mmstar_001146,2102,432,False,True,False
visual_counterfact_size,55.09725810050964,142.15924968361855,393.4406619955553,fastv,13b,development,visual_counterfact_size_000273,2102,dense,True,True,False
pope_popular,43.74870477557183,46.2993864929676,143.3785979897948,fastv,13b,prospective,pope_popular_001842,2102,432,False,False,False
mmstar,52.16643460035325,52.55541269898414,161.74238499661442,fastv,13b,prospective,mmstar_001484,2102,432,False,False,False
mmstar,100.96067133307457,47.51992729663849,142.39208798971958,fastv,13b,development,mmstar_001458,2102,432,False,True,False
pope_popular,54.92624917030335,49.038196703195574,141.1934000061592,fastv,13b,prospective,pope_popular_001356,2102,432,False,False,False
visual_counterfact_size,75.46146491885185,68.22276492238045,185.54969799879473,fastv,13b,prospective,visual_counterfact_size_000020,2102,dense,False,False,False
pope_adversarial,58.20623104214668,61.29640833854676,149.09090199216735,fastv,13b,prospective,pope_adversarial_001056,2102,432,False,True,True
mmstar,77.98368798971177,80.85968824625016,186.570916994242,fastv,13b,development,mmstar_000148,2102,dense,False,False,False
mmstar,58.16731109499931,61.69440506696701,144.76165399537422,fastv,13b,development,mmstar_000334,2102,432,True,True,False
visual_counterfact_size,54.1201853787899,60.73380536198616,146.70867500535678,fastv,13b,development,visual_counterfact_size_000613,2102,dense,True,True,False
mmstar,62.68424353599548,58.75783264160156,145.8362640114501,fastv,13b,development,mmstar_001206,2102,432,False,False,False
pope_random,59.0373422563076,60.69821020245552,145.64732600410935,fastv,13b,development,pope_random_000283,2102,256,False,True,False
mmstar,133.7022108209133,57.31801398992538,137.28890899801627,fastv,13b,prospective,mmstar_000602,2102,dense,False,False,False
pope_popular,47.09984933495521,57.68203181147575,137.09974099765532,fastv,13b,development,pope_popular_000529,2102,432,True,True,False
visual_counterfact_size,32.97152461051941,68.69125345110893,159.24977000395302,fastv,13b,prospective,visual_counterfact_size_000610,2102,dense,True,True,False
visual_counterfact_color,26.780624920129778,75.18354821801186,160.81136499997228,fastv,13b,prospective,visual_counterfact_color_000384,2102,432,True,True,False
mmstar,28.62386728286743,66.99444723010063,146.34377899346873,fastv,13b,prospective,mmstar_001194,2102,432,False,False,False
visual_counterfact_color,35.996463241577146,71.22522411584853,159.44984799716622,fastv,13b,development,visual_counterfact_color_000225,2102,256,True,True,False
mmstar,39.06625730037689,63.00165003776551,143.7053650006419,fastv,13b,development,mmstar_000061,2102,dense,False,False,False
pope_adversarial,39.794847419261934,60.79254716277123,137.28051900397986,fastv,13b,development,pope_adversarial_000406,2102,432,True,True,False
visual_counterfact_color,44.353860291242604,61.35915210604668,140.52732699201442,fastv,13b,development,visual_counterfact_color_000074,2102,256,True,True,False
mmstar,80.1354329252243,103.61224976420402,250.42504000884946,fastv,13b,development,mmstar_001398,2102,dense,False,False,False
pope_popular,44.93809716224671,57.16440049886704,140.10319201042876,fastv,13b,development,pope_popular_000211,2102,432,False,True,False
pope_random,45.13454772949218,58.47223710536956,142.3131990013644,fastv,13b,development,pope_random_000363,2102,256,False,True,False
visual_counterfact_color,52.644344154596325,57.094925314187996,141.43529800639953,fastv,13b,development,visual_counterfact_color_000429,2102,432,True,True,False
visual_counterfact_color,60.93447155475617,57.55928875684737,145.30907898733858,fastv,13b,prospective,visual_counterfact_color_000480,2102,256,True,True,False
mmstar,53.90890411376954,54.72501948595047,136.158509994857,fastv,13b,development,mmstar_000087,2102,432,True,True,False
mmstar,58.02087488889695,58.397812585830685,141.04983198922127,fastv,13b,development,mmstar_001192,2102,432,False,True,False
pope_popular,52.710362286567694,61.26942293643951,146.08276200306136,fastv,13b,development,pope_popular_000189,2102,432,False,True,False
pope_adversarial,55.724324247837075,55.869315803051,132.8507139987778,fastv,13b,prospective,pope_adversarial_002532,2102,432,True,True,False
mmstar,54.46496358394623,62.16341357588768,142.06803099659737,fastv,13b,development,mmstar_000895,2102,432,False,False,False
visual_counterfact_color,54.686880184412,60.4461567234993,137.5188870006241,fastv,13b,development,visual_counterfact_color_000121,2102,256,True,True,False
mmstar,61.24539518237114,61.024039417505264,142.66273600514978,fastv,13b,development,mmstar_001154,2102,256,True,True,False
pope_popular,51.15971989393235,56.77143295288086,138.61079599882942,fastv,13b,development,pope_popular_000458,2102,432,True,True,False
mmstar,59.12041728973388,72.99851597547531,180.01090300094802,fastv,13b,development,mmstar_001057,2102,256,False,True,False
visual_counterfact_color,51.43922256231308,63.86497177004814,151.2581900024088,fastv,13b,development,visual_counterfact_color_000238,2102,256,True,True,False
visual_counterfact_color,52.4265960931778,60.22512063384056,142.67414600180928,fastv,13b,development,visual_counterfact_color_000304,2102,432,True,True,False
visual_counterfact_size,76.01916956186295,93.40309304594993,220.70906599401496,fastv,13b,development,visual_counterfact_size_000726,2102,dense,True,True,False
visual_counterfact_size,56.79648236513138,67.24024565577507,155.5504470015876,fastv,13b,development,visual_counterfact_size_000297,2102,dense,True,True,False
visual_counterfact_color,57.51574753284454,65.82237133145333,147.6291860017227,fastv,13b,prospective,visual_counterfact_color_000282,2102,256,True,True,False
mmstar,57.8154949593544,65.89177026987076,147.45042700087652,fastv,13b,prospective,mmstar_000521,2102,432,False,False,False
mmstar,56.83854150772095,60.49530558943749,135.59823599644005,fastv,13b,development,mmstar_001445,2102,432,False,False,False
mmstar,92.67622044086455,96.79259538531304,215.63896699808538,fastv,13b,prospective,mmstar_000673,2102,432,False,False,False
visual_counterfact_size,86.36107995986939,85.0176142334938,189.742375005153,fastv,13b,development,visual_counterfact_size_000148,2102,dense,False,False,False
pope_random,63.33923378586769,60.20023388147354,138.1039309926564,fastv,13b,prospective,pope_random_002832,2102,256,True,True,False
mmstar,60.76388307332993,58.2292021214962,136.54220700846054,fastv,13b,development,mmstar_000710,2102,432,True,True,False
visual_counterfact_size,71.41789728045464,68.49070744514465,158.4177580079995,fastv,13b,prospective,visual_counterfact_size_000075,2102,dense,False,True,False
mmstar,63.313015872240065,64.07911944150925,142.3317189910449,fastv,13b,prospective,mmstar_000971,2102,432,False,False,False
mmstar,61.52177684664726,61.79409025669098,138.0556320073083,fastv,13b,development,mmstar_000656,2102,432,False,False,True
mmstar,60.55222243666648,61.75449802160262,139.78998399397824,fastv,13b,development,mmstar_001442,2102,432,False,True,False
pope_popular,66.28935123801232,62.48969776391983,141.89069299027324,fastv,13b,development,pope_popular_000100,2102,432,True,True,False
mmstar,123.48099170565605,134.9834904384613,298.0494950024877,fastv,13b,prospective,mmstar_001126,2102,432,False,True,True
visual_counterfact_size,87.54702224850655,91.38462792158126,212.75328600313514,fastv,13b,prospective,visual_counterfact_size_000041,2102,dense,True,True,False
pope_random,57.895469068288804,56.70384643793106,137.42478800122626,fastv,13b,prospective,pope_random_001200,2102,256,True,True,False
visual_counterfact_size,53.79198897242546,54.59849292755127,132.93883300502785,fastv,13b,prospective,visual_counterfact_size_000524,2102,dense,True,True,False
mmstar,217.96355748057368,57.77314466357231,143.51096699829213,fastv,13b,development,mmstar_000535,2102,256,False,False,False
pope_adversarial,55.8916529917717,56.43351563692093,143.4514680004213,fastv,13b,development,pope_adversarial_000093,2102,432,False,True,False
visual_counterfact_size,63.34228333711624,60.95574544668198,158.94479300186504,fastv,13b,development,visual_counterfact_size_000380,2102,dense,True,True,False
pope_adversarial,55.08013787269592,51.96841213226318,137.91064299584832,fastv,13b,development,pope_adversarial_000572,2102,432,True,True,False
mmstar,68.254130256176,65.53568004846574,166.3879890111275,fastv,13b,prospective,mmstar_001477,2102,432,False,False,False
visual_counterfact_size,65.14443753004073,70.49809364795685,169.56474700418767,fastv,13b,development,visual_counterfact_size_000176,2102,dense,True,True,False
pope_adversarial,53.617964537143706,50.32269360780716,143.98835299653,fastv,13b,development,pope_adversarial_000731,2102,432,False,True,False
pope_popular,58.12696954965591,49.05892203807831,141.20268999249674,fastv,13b,development,pope_popular_000311,2102,432,False,True,False
pope_random,59.52205253720284,47.876604189872744,138.5041169996839,fastv,13b,development,pope_random_000651,2102,256,False,True,False
pope_adversarial,59.68329337477684,46.46560276627541,135.13550099742133,fastv,13b,development,pope_adversarial_000518,2102,432,True,True,False
visual_counterfact_size,67.46787390947343,53.91979121565819,165.24800000479445,fastv,13b,prospective,visual_counterfact_size_000260,2102,dense,True,True,False
mmstar,179.48148636460306,152.02598320603371,408.94461699645035,fastv,13b,development,mmstar_000019,2102,432,False,False,False
mmstar,59.63740785121917,62.88071845293045,155.59623700391967,fastv,13b,prospective,mmstar_001452,2102,432,False,False,False
pope_popular,58.00410575151444,55.73460186958313,138.88981299533043,fastv,13b,development,pope_popular_000378,2102,432,True,True,False
mmstar,175.4678314757347,169.5956509065628,416.8224889872363,fastv,13b,development,mmstar_000543,2102,dense,False,False,False
mmstar,58.53874235153198,60.44728383421898,145.10264100681525,fastv,13b,prospective,mmstar_000519,2102,432,False,False,False
pope_adversarial,58.12384588241577,58.29502816200256,142.2384699981194,fastv,13b,development,pope_adversarial_000359,2102,432,False,True,False
mmstar,61.88082988858223,63.71960287213325,153.1295409949962,fastv,13b,prospective,mmstar_000031,2102,432,True,True,False
visual_counterfact_size,86.4031531059742,87.10929348349572,210.89929400477558,fastv,13b,development,visual_counterfact_size_000274,2102,dense,True,True,False
mmstar,45.736895557641986,55.93714185714722,144.18918000592384,fastv,13b,prospective,mmstar_000375,2102,432,False,False,False
mmstar,48.81083800315857,56.38427734375,151.25560999149457,fastv,13b,prospective,mmstar_000920,2102,432,False,False,False
visual_counterfact_color,45.58313962936401,51.664913445711136,136.30694900348317,fastv,13b,development,visual_counterfact_color_000371,2102,432,True,True,False
pope_random,46.890787625312804,52.019137843847275,137.16853999358136,fastv,13b,development,pope_random_000270,2102,256,True,True,False
mmstar,48.868673400878905,56.45298547506333,148.8422940019518,fastv,13b,development,mmstar_000816,2102,432,False,True,False
pope_random,50.371251204013824,54.70986247062683,140.62338600342628,fastv,13b,prospective,pope_random_002568,2102,256,True,True,False
pope_popular,55.3336381316185,56.24345221042633,137.5133069959702,fastv,13b,prospective,pope_popular_002640,2102,432,True,True,False
pope_adversarial,60.30572173714637,58.02958887577056,138.53460700192954,fastv,13b,prospective,pope_adversarial_002160,2102,432,True,True,False
mmstar,60.41576215267181,59.635766208171844,141.07564100413583,fastv,13b,development,mmstar_001472,2102,432,False,True,False
visual_counterfact_size,60.736583203077316,64.69495482087135,148.54946700506844,fastv,13b,prospective,visual_counterfact_size_000137,2102,dense,True,True,False
pope_random,56.4377506005764,58.631849712133416,137.57676699606236,fastv,13b,prospective,pope_random_001110,2102,256,False,False,False
pope_popular,48.15705882549287,63.44459222316742,153.04069200647064,fastv,13b,prospective,pope_popular_002130,2102,432,True,True,False
pope_adversarial,46.23647170543671,55.27457347512245,138.25837000331376,fastv,13b,development,pope_adversarial_000118,2102,432,True,True,False
mmstar,38.81465240478515,114.26156447172164,276.66991799196694,fastv,13b,prospective,mmstar_001285,2102,432,False,False,True
visual_counterfact_color,39.66934000611306,67.3265118074417,162.04548200767022,fastv,13b,development,visual_counterfact_color_000003,2102,256,True,True,False
pope_popular,44.124961293935776,56.985048911571496,140.06019099906553,fastv,13b,development,pope_popular_000039,2102,432,False,True,False
pope_random,43.537095087766644,57.14590877056122,136.1785199987935,fastv,13b,development,pope_random_000115,2102,256,False,True,False
mmstar,150.86322774648667,184.90237449288367,427.89276799885556,fastv,13b,prospective,mmstar_000581,2102,432,False,False,True
mmstar,61.24733759045601,60.5849444949627,144.9348629976157,fastv,13b,development,mmstar_000799,2102,432,False,False,False
mmstar,62.01212300658226,47.27164424419402,136.86846400378272,fastv,13b,prospective,mmstar_000183,2102,432,False,True,False
pope_random,57.02672924876213,47.140604116916656,145.54936600325163,fastv,13b,development,pope_random_000228,2102,256,False,False,False
pope_popular,58.72089752197266,42.96390522480011,142.7046550088562,fastv,13b,development,pope_popular_000165,2102,432,True,True,False
mmstar,39.06324049949646,43.8459884417057,148.26505999371875,fastv,13b,prospective,mmstar_000564,2102,432,False,False,True
mmstar,35.183472779989245,42.1810456097126,136.75046499702148,fastv,13b,prospective,mmstar_000723,2102,432,True,True,False
pope_random,31.841796326637265,48.31705099105835,147.38686800410505,fastv,13b,development,pope_random_000157,2102,256,False,True,False
visual_counterfact_size,40.317500090599054,57.539693827629094,157.78339499956928,fastv,13b,prospective,visual_counterfact_size_000708,2102,dense,False,False,False
mmstar,43.84307491779327,67.79628109931946,158.53797699674033,fastv,13b,prospective,mmstar_000512,2102,432,True,True,False
mmstar,47.49285703539848,58.606431293487546,136.22616999782622,fastv,13b,development,mmstar_000417,2102,432,True,True,False
pope_adversarial,46.67267193317413,60.7941437137127,143.64327599469107,fastv,13b,development,pope_adversarial_000003,2102,432,False,True,False
pope_random,50.196580328941344,56.468105792999275,137.48196700180415,fastv,13b,development,pope_random_000227,2102,256,False,True,False
visual_counterfact_color,70.06799328923225,76.46308773994447,182.25445999996737,fastv,13b,development,visual_counterfact_color_000105,2102,432,True,True,False
mmstar,57.85803104043007,62.69597125053406,146.9832629954908,fastv,13b,development,mmstar_000853,2102,432,False,True,False
visual_counterfact_color,55.27583018064499,57.87767632007599,137.01649199356325,fastv,13b,prospective,visual_counterfact_color_000393,2102,256,True,True,False
pope_adversarial,58.738531552553184,57.66831609964372,137.47050800884608,fastv,13b,prospective,pope_adversarial_001584,2102,432,True,True,False
pope_random,56.529097976684575,57.213425374031075,137.28572899708524,fastv,13b,development,pope_random_000595,2102,256,False,True,False
mmstar,93.30756252527237,93.80004307150841,225.58570699766278,fastv,13b,development,mmstar_000493,2102,432,False,True,False
mmstar,38.608797813653936,31.127546405792238,136.8593939987477,scope,13b,prospective,mmstar_000291,2102,dense,False,False,False
mmstar,50.86411960005759,35.50086673736572,140.98883200495038,scope,13b,development,mmstar_001425,2102,dense,False,False,False
mmstar,62.90632265090942,40.542714610099786,136.1449809919577,scope,13b,development,mmstar_000021,2102,dense,False,False,False
visual_counterfact_size,77.48000656127928,71.57412136673926,200.74140701035503,scope,13b,development,visual_counterfact_size_000381,2102,dense,True,True,False
visual_counterfact_size,68.03453041434288,67.36768689155579,165.56189399852883,scope,13b,development,visual_counterfact_size_000488,2102,dense,True,True,False
visual_counterfact_size,63.69114973306656,67.83132578134537,161.18084800837096,scope,13b,prospective,visual_counterfact_size_000198,2102,dense,True,True,False
mmstar,56.57492500424385,56.48654103755951,136.25316999969073,scope,13b,development,mmstar_000621,2102,dense,False,True,False
visual_counterfact_size,76.28633003711701,64.2649318909645,153.62319399719127,scope,13b,prospective,visual_counterfact_size_000448,2102,dense,True,True,False
visual_counterfact_size,58.73386455893517,53.8688801240921,128.57349700061604,scope,13b,development,visual_counterfact_size_000229,2102,dense,True,True,False
visual_counterfact_size,60.06058630466461,54.0860087287426,129.10767299763393,scope,13b,development,visual_counterfact_size_000194,2102,dense,False,False,False
mmstar,61.97599334597587,60.47051201105118,143.4855069965124,scope,13b,development,mmstar_001084,2102,dense,False,False,False
